ip,app,device,os,channel,click_time,attributed_time,download_time,is_attributed
172522,15,1,9,3,2017-11-09 15:23:03,2017-11-09 15:47:25,0 days 00:24:22.000000000,1
76283,26,1,19,121,2017-11-07 02:20:50,2017-11-07 02:22:51,0 days 00:02:01.000000000,1
32348,3,1,19,371,2017-11-07 11:58:05,2017-11-07 12:02:05,0 days 00:04:00.000000000,1
122361,12,1,13,245,2017-11-08 05:15:13,2017-11-08 05:15:41,0 days 00:00:28.000000000,1
211567,20,1,25,259,2017-11-09 05:13:28,2017-11-09 14:55:42,0 days 09:42:14.000000000,1
214522,26,1,16,266,2017-11-09 08:52:36,2017-11-09 08:57:07,0 days 00:04:31.000000000,1
38872,15,1,16,245,2017-11-07 19:44:19,2017-11-07 19:44:51,0 days 00:00:32.000000000,1
100237,3,1,18,424,2017-11-07 11:57:08,2017-11-07 14:20:49,0 days 02:23:41.000000000,1
77048,28,1,19,135,2017-11-07 08:44:52,2017-11-07 08:46:59,0 days 00:02:07.000000000,1
39611,2,1,41,243,2017-11-08 05:04:22,2017-11-08 05:04:36,0 days 00:00:14.000000000,1
99323,1,1,18,377,2017-11-08 09:42:22,2017-11-08 09:43:04,0 days 00:00:42.000000000,1
83372,14,1,13,480,2017-11-07 12:44:53,2017-11-07 13:03:52,0 days 00:18:59.000000000,1
40423,9,1,3,127,2017-11-09 02:08:46,2017-11-09 08:36:38,0 days 06:27:52.000000000,1
48660,14,1,18,489,2017-11-07 01:40:48,2017-11-07 01:42:37,0 days 00:01:49.000000000,1
137052,2,1,13,469,2017-11-07 01:14:29,2017-11-07 03:25:35,0 days 02:11:06.000000000,1
16261,12,1,19,219,2017-11-08 11:58:20,2017-11-08 11:59:25,0 days 00:01:05.000000000,1
7806,3,1,6,409,2017-11-09 10:29:46,2017-11-09 10:46:48,0 days 00:17:02.000000000,1
109460,27,1,3,153,2017-11-07 02:44:13,2017-11-07 02:56:41,0 days 00:12:28.000000000,1
123701,3,1,19,137,2017-11-08 15:41:38,2017-11-08 15:43:06,0 days 00:01:28.000000000,1
6723,12,1,1,245,2017-11-09 10:34:06,2017-11-09 11:32:34,0 days 00:58:28.000000000,1
79857,14,1,12,489,2017-11-09 04:38:19,2017-11-09 04:38:53,0 days 00:00:34.000000000,1
42176,12,1,19,328,2017-11-06 22:45:54,2017-11-07 06:03:56,0 days 07:18:02.000000000,1
144288,26,1,23,121,2017-11-09 14:31:59,2017-11-09 14:36:49,0 days 00:04:50.000000000,1
2698,3,1,13,280,2017-11-08 06:53:29,2017-11-08 07:09:40,0 days 00:16:11.000000000,1
73487,13,2,11,400,2017-11-07 09:14:46,2017-11-07 09:16:36,0 days 00:01:50.000000000,1
124409,18,1,20,107,2017-11-07 03:59:35,2017-11-07 04:00:02,0 days 00:00:27.000000000,1
112296,12,1,19,205,2017-11-08 09:43:55,2017-11-08 09:51:39,0 days 00:07:44.000000000,1
113686,3,1,13,371,2017-11-09 14:05:32,2017-11-09 14:06:02,0 days 00:00:30.000000000,1
53960,2,1,25,205,2017-11-09 03:44:12,2017-11-09 03:46:55,0 days 00:02:43.000000000,1
80405,150,1,19,110,2017-11-08 12:36:10,2017-11-08 12:37:54,0 days 00:01:44.000000000,1
265547,25,1,13,259,2017-11-08 10:12:01,2017-11-08 10:12:12,0 days 00:00:11.000000000,1
58237,6,1,9,125,2017-11-09 08:44:30,2017-11-09 08:44:50,0 days 00:00:20.000000000,1
48212,13,1,13,477,2017-11-09 15:50:03,2017-11-09 15:55:15,0 days 00:05:12.000000000,1
38633,9,1,14,489,2017-11-09 14:08:55,2017-11-09 14:12:02,0 days 00:03:07.000000000,1
77644,9,1,19,127,2017-11-07 06:35:12,2017-11-07 06:48:19,0 days 00:13:07.000000000,1
78564,3,1,41,205,2017-11-07 07:03:52,2017-11-07 07:04:24,0 days 00:00:32.000000000,1
124953,9,1,22,258,2017-11-07 10:43:35,2017-11-07 10:44:48,0 days 00:01:13.000000000,1
108942,9,1,2,466,2017-11-07 05:03:41,2017-11-07 05:12:00,0 days 00:08:19.000000000,1
109261,15,1,3,315,2017-11-09 10:39:32,2017-11-09 10:40:46,0 days 00:01:14.000000000,1
100256,18,3032,607,107,2017-11-09 04:12:27,2017-11-09 04:13:26,0 days 00:00:59.000000000,1
191129,18,1,25,107,2017-11-07 00:45:02,2017-11-07 01:26:29,0 days 00:41:27.000000000,1
104568,3,1,19,19,2017-11-07 08:16:17,2017-11-07 14:52:47,0 days 06:36:30.000000000,1
108650,3,1,3,280,2017-11-07 12:27:35,2017-11-07 12:28:03,0 days 00:00:28.000000000,1
87540,21,1,13,232,2017-11-07 09:23:43,2017-11-07 09:24:30,0 days 00:00:47.000000000,1
123938,9,1,16,234,2017-11-08 02:27:47,2017-11-08 02:33:24,0 days 00:05:37.000000000,1
4405,18,1,4,107,2017-11-07 07:56:10,2017-11-07 08:19:15,0 days 00:23:05.000000000,1
1439,18,1,1,107,2017-11-07 23:36:43,2017-11-07 23:38:55,0 days 00:02:12.000000000,1
15892,14,1,19,489,2017-11-07 08:54:45,2017-11-07 08:56:20,0 days 00:01:35.000000000,1
44304,18,1,13,107,2017-11-09 09:54:17,2017-11-09 09:54:56,0 days 00:00:39.000000000,1
56218,2,1,23,317,2017-11-08 07:53:51,2017-11-08 07:59:04,0 days 00:05:13.000000000,1
137052,12,2,49,265,2017-11-08 11:18:18,2017-11-08 11:30:44,0 days 00:12:26.000000000,1
47772,9,1,19,215,2017-11-07 05:16:57,2017-11-07 05:18:01,0 days 00:01:04.000000000,1
100258,15,1,13,265,2017-11-07 11:50:57,2017-11-07 15:35:47,0 days 03:44:50.000000000,1
18703,3,1,19,480,2017-11-09 11:59:11,2017-11-09 12:13:49,0 days 00:14:38.000000000,1
11532,3,1,19,280,2017-11-09 06:01:58,2017-11-09 06:02:03,0 days 00:00:05.000000000,1
94319,14,1,8,442,2017-11-07 13:14:14,2017-11-07 13:14:51,0 days 00:00:37.000000000,1
65509,13,1,13,477,2017-11-07 09:35:56,2017-11-07 09:36:09,0 days 00:00:13.000000000,1
53454,21,2,32,128,2017-11-07 10:49:16,2017-11-07 11:04:33,0 days 00:15:17.000000000,1
27646,7,1,13,101,2017-11-07 11:30:34,2017-11-07 11:32:09,0 days 00:01:35.000000000,1
195434,8,1,49,259,2017-11-07 00:06:45,2017-11-07 00:16:23,0 days 00:09:38.000000000,1
178787,12,1,4,497,2017-11-06 16:25:04,2017-11-06 16:27:06,0 days 00:02:02.000000000,1
125283,3,1,6,424,2017-11-09 02:19:05,2017-11-09 12:43:20,0 days 10:24:15.000000000,1
93897,9,1,19,244,2017-11-07 12:18:54,2017-11-07 12:19:47,0 days 00:00:53.000000000,1
20362,12,1,17,259,2017-11-07 08:49:10,2017-11-07 08:49:16,0 days 00:00:06.000000000,1
274765,22,1,19,116,2017-11-08 06:18:51,2017-11-08 08:36:27,0 days 02:17:36.000000000,1
12872,3,1,19,489,2017-11-07 05:12:56,2017-11-07 05:14:06,0 days 00:01:10.000000000,1
92852,12,1,47,259,2017-11-08 05:48:36,2017-11-08 06:15:24,0 days 00:26:48.000000000,1
37111,3,1,13,280,2017-11-07 06:47:06,2017-11-07 09:42:25,0 days 02:55:19.000000000,1
93021,3,1,40,211,2017-11-09 11:40:12,2017-11-09 11:41:13,0 days 00:01:01.000000000,1
135642,27,1,19,122,2017-11-07 11:41:21,2017-11-07 11:43:15,0 days 00:01:54.000000000,1
78446,3,1,19,280,2017-11-08 01:33:22,2017-11-08 01:33:48,0 days 00:00:26.000000000,1
60271,2,2,43,205,2017-11-08 04:07:20,2017-11-08 05:53:21,0 days 01:46:01.000000000,1
75393,14,1,17,349,2017-11-08 09:04:15,2017-11-08 09:21:52,0 days 00:17:37.000000000,1
51665,3,1,25,280,2017-11-08 03:26:34,2017-11-08 03:39:16,0 days 00:12:42.000000000,1
144803,23,1,16,153,2017-11-07 08:46:51,2017-11-07 08:47:24,0 days 00:00:33.000000000,1
41566,14,1,8,463,2017-11-09 04:27:17,2017-11-09 04:28:59,0 days 00:01:42.000000000,1
46374,14,1,8,439,2017-11-09 01:41:17,2017-11-09 01:45:52,0 days 00:04:35.000000000,1
85340,23,1,3,153,2017-11-07 02:43:26,2017-11-07 02:43:59,0 days 00:00:33.000000000,1
17014,15,1,19,278,2017-11-08 07:50:41,2017-11-08 08:04:23,0 days 00:13:42.000000000,1
180923,18,1,3,107,2017-11-09 05:24:53,2017-11-09 05:26:44,0 days 00:01:51.000000000,1
92663,17,1,18,280,2017-11-09 05:09:57,2017-11-09 05:10:55,0 days 00:00:58.000000000,1
68626,3,1,11,424,2017-11-07 04:41:41,2017-11-07 11:37:21,0 days 06:55:40.000000000,1
92904,9,1,16,466,2017-11-08 01:09:41,2017-11-08 07:47:51,0 days 06:38:10.000000000,1
114276,14,1,19,379,2017-11-09 08:45:54,2017-11-09 13:20:37,0 days 04:34:43.000000000,1
103431,15,1,18,430,2017-11-09 10:02:25,2017-11-09 10:03:51,0 days 00:01:26.000000000,1
17149,3,1,19,409,2017-11-08 03:25:23,2017-11-08 03:25:53,0 days 00:00:30.000000000,1
65746,18,1,19,121,2017-11-07 07:07:39,2017-11-07 15:17:06,0 days 08:09:27.000000000,1
31100,3,1,13,173,2017-11-07 03:26:17,2017-11-07 03:26:50,0 days 00:00:33.000000000,1
57633,3,1,25,173,2017-11-09 13:39:25,2017-11-09 13:58:34,0 days 00:19:09.000000000,1
43793,11,1,13,319,2017-11-07 02:18:22,2017-11-07 02:37:14,0 days 00:18:52.000000000,1
51992,18,1,25,107,2017-11-09 05:18:20,2017-11-09 07:51:28,0 days 02:33:08.000000000,1
79176,3,1,18,409,2017-11-09 02:55:01,2017-11-09 02:58:12,0 days 00:03:11.000000000,1
176435,23,1,1,153,2017-11-08 22:58:54,2017-11-08 22:59:53,0 days 00:00:59.000000000,1
3189,3,1,53,173,2017-11-07 09:39:25,2017-11-07 11:39:48,0 days 02:00:23.000000000,1
1659,9,1,18,127,2017-11-09 14:19:31,2017-11-09 14:19:58,0 days 00:00:27.000000000,1
42444,3,1,19,452,2017-11-07 17:50:48,2017-11-08 12:10:25,0 days 18:19:37.000000000,1
115230,18,1,15,107,2017-11-08 11:57:32,2017-11-08 14:00:40,0 days 02:03:08.000000000,1
74785,12,1,13,178,2017-11-08 05:55:38,2017-11-08 11:42:07,0 days 05:46:29.000000000,1
109406,12,1,25,265,2017-11-09 12:09:47,2017-11-09 15:05:39,0 days 02:55:52.000000000,1
28842,9,1,13,107,2017-11-08 15:32:01,2017-11-08 15:32:39,0 days 00:00:38.000000000,1
118313,18,1,30,107,2017-11-07 11:05:59,2017-11-07 12:11:08,0 days 01:05:09.000000000,1
94146,14,1,3,489,2017-11-08 10:49:49,2017-11-08 10:55:26,0 days 00:05:37.000000000,1
346251,18,1,13,107,2017-11-08 17:26:51,2017-11-09 13:28:21,0 days 20:01:30.000000000,1
29029,18,1,13,107,2017-11-07 03:20:58,2017-11-07 10:41:14,0 days 07:20:16.000000000,1
68418,15,1,19,245,2017-11-08 08:18:50,2017-11-08 08:19:36,0 days 00:00:46.000000000,1
60191,2,1,17,205,2017-11-07 01:31:02,2017-11-07 01:34:07,0 days 00:03:05.000000000,1
48170,14,1,15,371,2017-11-09 11:05:13,2017-11-09 11:31:52,0 days 00:26:39.000000000,1
27607,3,1,15,211,2017-11-08 11:58:05,2017-11-08 12:44:29,0 days 00:46:24.000000000,1
97670,17,1,19,280,2017-11-08 11:16:48,2017-11-08 11:17:23,0 days 00:00:35.000000000,1
14777,12,1,13,178,2017-11-07 17:33:30,2017-11-07 17:34:17,0 days 00:00:47.000000000,1
193147,3,1,25,280,2017-11-08 14:02:36,2017-11-08 14:04:37,0 days 00:02:01.000000000,1
73568,3,1,19,489,2017-11-08 03:23:09,2017-11-08 06:02:41,0 days 02:39:32.000000000,1
31818,3,1,30,205,2017-11-08 08:31:12,2017-11-08 08:31:21,0 days 00:00:09.000000000,1
42657,3,1,19,182,2017-11-09 12:35:35,2017-11-09 13:35:58,0 days 01:00:23.000000000,1
109594,2,1,19,237,2017-11-07 05:01:45,2017-11-07 11:25:45,0 days 06:24:00.000000000,1
264807,26,1,13,121,2017-11-09 07:55:30,2017-11-09 07:58:00,0 days 00:02:30.000000000,1
61515,3,1,13,280,2017-11-09 05:20:30,2017-11-09 13:50:18,0 days 08:29:48.000000000,1
109211,15,1,41,386,2017-11-07 17:40:18,2017-11-07 17:41:05,0 days 00:00:47.000000000,1
251465,15,1,20,245,2017-11-08 10:22:52,2017-11-08 10:24:05,0 days 00:01:13.000000000,1
54173,14,1,53,463,2017-11-09 04:52:05,2017-11-09 04:52:46,0 days 00:00:41.000000000,1
62567,2,1,19,212,2017-11-08 13:01:23,2017-11-08 13:03:21,0 days 00:01:58.000000000,1
172947,12,1,18,178,2017-11-09 15:54:58,2017-11-09 15:55:31,0 days 00:00:33.000000000,1
112460,15,1,19,245,2017-11-08 13:51:47,2017-11-08 13:53:08,0 days 00:01:21.000000000,1
4324,3,1,6,280,2017-11-08 02:24:58,2017-11-08 10:24:22,0 days 07:59:24.000000000,1
146734,9,1,3,134,2017-11-07 01:41:48,2017-11-07 03:36:03,0 days 01:54:15.000000000,1
50197,13,1,19,477,2017-11-09 03:36:56,2017-11-09 03:42:11,0 days 00:05:15.000000000,1
52766,18,1,16,376,2017-11-09 05:14:40,2017-11-09 05:46:05,0 days 00:31:25.000000000,1
40372,12,1,18,178,2017-11-09 15:02:34,2017-11-09 15:08:15,0 days 00:05:41.000000000,1
5348,3,2,17,135,2017-11-09 13:06:02,2017-11-09 13:06:15,0 days 00:00:13.000000000,1
25679,9,1,19,442,2017-11-07 08:59:45,2017-11-07 08:59:51,0 days 00:00:06.000000000,1
110821,18,1,17,107,2017-11-08 07:51:31,2017-11-08 07:52:13,0 days 00:00:42.000000000,1
86767,2,1,13,219,2017-11-09 00:28:43,2017-11-09 14:22:39,0 days 13:53:56.000000000,1
57519,12,1,13,340,2017-11-07 13:45:24,2017-11-07 13:46:17,0 days 00:00:53.000000000,1
170838,18,1,10,107,2017-11-06 23:13:32,2017-11-06 23:56:18,0 days 00:42:46.000000000,1
115543,9,1,19,234,2017-11-08 14:18:12,2017-11-08 14:25:31,0 days 00:07:19.000000000,1
139598,18,1,19,107,2017-11-09 03:17:08,2017-11-09 04:58:41,0 days 01:41:33.000000000,1
85085,18,1,25,121,2017-11-08 07:18:23,2017-11-08 08:39:54,0 days 01:21:31.000000000,1
145063,18,1,18,121,2017-11-09 14:21:56,2017-11-09 14:37:12,0 days 00:15:16.000000000,1
29377,9,1,17,244,2017-11-09 13:00:49,2017-11-09 13:09:25,0 days 00:08:36.000000000,1
38692,3,1,19,280,2017-11-07 14:16:58,2017-11-07 14:17:59,0 days 00:01:01.000000000,1
27445,56,1,15,406,2017-11-08 04:59:40,2017-11-08 05:02:29,0 days 00:02:49.000000000,1
14002,3,1,17,480,2017-11-07 17:57:44,2017-11-07 17:58:48,0 days 00:01:04.000000000,1
15651,22,1,6,116,2017-11-07 03:29:51,2017-11-07 03:45:25,0 days 00:15:34.000000000,1
53569,9,1,13,334,2017-11-08 13:10:17,2017-11-08 13:12:04,0 days 00:01:47.000000000,1
112061,11,1,13,319,2017-11-06 21:49:33,2017-11-06 21:50:35,0 days 00:01:02.000000000,1
92542,2,1,20,364,2017-11-09 15:28:19,2017-11-09 15:29:26,0 days 00:01:07.000000000,1
282221,26,1,17,262,2017-11-07 22:13:53,2017-11-07 22:14:32,0 days 00:00:39.000000000,1
20266,12,1,9,178,2017-11-09 12:13:28,2017-11-09 14:43:42,0 days 02:30:14.000000000,1
14692,18,1,4,107,2017-11-06 16:54:37,2017-11-07 05:57:24,0 days 13:02:47.000000000,1
209663,2,2,13,122,2017-11-08 02:37:52,2017-11-08 02:41:03,0 days 00:03:11.000000000,1
17631,12,1,19,265,2017-11-09 13:58:45,2017-11-09 13:59:35,0 days 00:00:50.000000000,1
71597,23,1,13,153,2017-11-08 06:58:06,2017-11-08 07:06:30,0 days 00:08:24.000000000,1
22170,3,1,19,211,2017-11-08 02:37:48,2017-11-08 04:32:57,0 days 01:55:09.000000000,1
25289,2,1,19,237,2017-11-09 11:43:45,2017-11-09 11:44:00,0 days 00:00:15.000000000,1
63671,2,1,41,122,2017-11-09 10:47:54,2017-11-09 10:49:13,0 days 00:01:19.000000000,1
11698,3,1,19,115,2017-11-09 09:48:53,2017-11-09 09:49:24,0 days 00:00:31.000000000,1
64048,13,1,19,469,2017-11-08 05:06:09,2017-11-08 05:34:34,0 days 00:28:25.000000000,1
101096,3,1,40,489,2017-11-08 10:38:04,2017-11-08 10:39:00,0 days 00:00:56.000000000,1
148446,3,1,19,424,2017-11-09 14:02:18,2017-11-09 14:02:52,0 days 00:00:34.000000000,1
76885,2,2,49,205,2017-11-08 15:12:48,2017-11-08 15:13:20,0 days 00:00:32.000000000,1
8352,21,1,19,128,2017-11-09 02:30:12,2017-11-09 02:30:48,0 days 00:00:36.000000000,1
43957,2,1,13,477,2017-11-06 23:07:11,2017-11-06 23:08:06,0 days 00:00:55.000000000,1
51373,12,1,13,328,2017-11-07 07:28:34,2017-11-07 07:29:02,0 days 00:00:28.000000000,1
102800,15,1,15,245,2017-11-08 06:12:39,2017-11-08 10:17:30,0 days 04:04:51.000000000,1
68976,8,1,19,145,2017-11-08 09:40:30,2017-11-08 12:03:26,0 days 02:22:56.000000000,1
200775,9,1,18,442,2017-11-08 12:42:32,2017-11-08 12:49:52,0 days 00:07:20.000000000,1
68379,26,1,26,121,2017-11-07 14:40:22,2017-11-07 15:36:02,0 days 00:55:40.000000000,1
105475,23,1,19,479,2017-11-08 00:25:50,2017-11-08 02:52:11,0 days 02:26:21.000000000,1
71610,18,1,18,376,2017-11-09 02:38:04,2017-11-09 02:38:36,0 days 00:00:32.000000000,1
45358,9,1,37,258,2017-11-07 08:46:32,2017-11-07 08:46:43,0 days 00:00:11.000000000,1
66594,2,1,47,219,2017-11-09 11:49:59,2017-11-09 12:03:46,0 days 00:13:47.000000000,1
110390,11,1,8,325,2017-11-07 00:53:01,2017-11-07 01:17:11,0 days 00:24:10.000000000,1
106035,18,1,8,379,2017-11-09 05:54:28,2017-11-09 05:56:41,0 days 00:02:13.000000000,1
98317,15,1,13,265,2017-11-07 14:11:12,2017-11-07 14:11:52,0 days 00:00:40.000000000,1
121332,11,1,18,481,2017-11-08 23:27:03,2017-11-08 23:31:28,0 days 00:04:25.000000000,1
41790,18,1,19,376,2017-11-07 14:12:30,2017-11-07 14:12:34,0 days 00:00:04.000000000,1
43793,15,1,19,315,2017-11-08 07:38:16,2017-11-08 07:49:16,0 days 00:11:00.000000000,1
92673,9,1,13,234,2017-11-06 20:59:29,2017-11-06 21:01:21,0 days 00:01:52.000000000,1
67535,6,1,6,125,2017-11-07 08:39:08,2017-11-07 08:39:15,0 days 00:00:07.000000000,1
118284,12,1,25,259,2017-11-09 12:27:44,2017-11-09 12:28:37,0 days 00:00:53.000000000,1
93366,3,1,20,280,2017-11-09 08:57:55,2017-11-09 08:59:53,0 days 00:01:58.000000000,1
63497,3,1,13,115,2017-11-06 22:02:12,2017-11-06 22:04:00,0 days 00:01:48.000000000,1
80075,3,1,13,480,2017-11-09 11:54:19,2017-11-09 11:54:35,0 days 00:00:16.000000000,1
84383,2,1,32,435,2017-11-09 07:00:39,2017-11-09 07:00:55,0 days 00:00:16.000000000,1
194052,3,1,19,489,2017-11-07 00:32:17,2017-11-07 00:33:02,0 days 00:00:45.000000000,1
85329,14,1,17,349,2017-11-07 00:49:36,2017-11-07 01:08:41,0 days 00:19:05.000000000,1
39166,2,1,13,377,2017-11-09 12:04:24,2017-11-09 12:04:55,0 days 00:00:31.000000000,1
89946,26,1,25,477,2017-11-09 01:20:04,2017-11-09 01:36:53,0 days 00:16:49.000000000,1
60111,12,1,13,178,2017-11-09 14:06:34,2017-11-09 14:09:47,0 days 00:03:13.000000000,1
51017,2,1,43,122,2017-11-08 05:45:52,2017-11-08 05:46:05,0 days 00:00:13.000000000,1
5178,14,1,15,489,2017-11-09 10:40:34,2017-11-09 10:41:02,0 days 00:00:28.000000000,1
5314,14,1,41,489,2017-11-07 01:49:46,2017-11-07 01:50:14,0 days 00:00:28.000000000,1
14217,12,1,13,242,2017-11-07 02:17:32,2017-11-07 02:18:05,0 days 00:00:33.000000000,1
150129,15,1,19,480,2017-11-07 10:51:47,2017-11-07 10:56:04,0 days 00:04:17.000000000,1
99094,5,1,19,377,2017-11-08 06:40:15,2017-11-08 09:34:07,0 days 02:53:52.000000000,1
107241,7,1,25,101,2017-11-08 23:19:56,2017-11-09 01:33:49,0 days 02:13:53.000000000,1
8362,27,1,17,122,2017-11-07 01:33:59,2017-11-07 01:34:32,0 days 00:00:33.000000000,1
29577,15,1,22,430,2017-11-07 09:40:21,2017-11-07 09:41:08,0 days 00:00:47.000000000,1
54095,18,1,87,439,2017-11-07 12:15:09,2017-11-07 14:46:33,0 days 02:31:24.000000000,1
205513,3,1,18,19,2017-11-08 14:55:58,2017-11-08 14:56:30,0 days 00:00:32.000000000,1
357847,14,1,25,349,2017-11-07 11:40:22,2017-11-07 11:41:58,0 days 00:01:36.000000000,1
22721,12,1,19,328,2017-11-08 12:12:42,2017-11-08 12:13:16,0 days 00:00:34.000000000,1
37402,6,1,2,459,2017-11-06 22:05:52,2017-11-06 22:06:55,0 days 00:01:03.000000000,1
114276,9,1,19,232,2017-11-09 13:03:26,2017-11-09 14:29:56,0 days 01:26:30.000000000,1
83509,3,1,30,280,2017-11-09 00:09:22,2017-11-09 01:51:29,0 days 01:42:07.000000000,1
95746,21,1,9,128,2017-11-09 11:14:10,2017-11-09 11:23:23,0 days 00:09:13.000000000,1
112046,15,1,19,245,2017-11-09 13:20:20,2017-11-09 15:20:33,0 days 02:00:13.000000000,1
19873,3,1,14,280,2017-11-07 06:21:26,2017-11-07 06:51:39,0 days 00:30:13.000000000,1
81514,3,1,9,280,2017-11-08 11:14:32,2017-11-08 11:16:24,0 days 00:01:52.000000000,1
14970,24,1,10,178,2017-11-08 05:12:21,2017-11-08 05:13:00,0 days 00:00:39.000000000,1
62874,2,1,8,469,2017-11-07 02:09:03,2017-11-07 02:38:29,0 days 00:29:26.000000000,1
20996,2,1,19,237,2017-11-08 01:48:53,2017-11-08 09:03:54,0 days 07:15:01.000000000,1
159395,12,1,25,265,2017-11-07 10:11:55,2017-11-07 10:47:51,0 days 00:35:56.000000000,1
31597,18,1,9,107,2017-11-08 05:34:10,2017-11-08 08:36:13,0 days 03:02:03.000000000,1
209523,23,1,8,153,2017-11-09 10:38:17,2017-11-09 15:52:02,0 days 05:13:45.000000000,1
71010,15,1,13,245,2017-11-07 00:26:38,2017-11-07 00:27:50,0 days 00:01:12.000000000,1
15046,3,1,18,19,2017-11-07 18:07:07,2017-11-07 18:12:15,0 days 00:05:08.000000000,1
337165,14,1,19,379,2017-11-08 22:49:13,2017-11-09 01:01:27,0 days 02:12:14.000000000,1
118339,3,1,22,480,2017-11-08 15:51:48,2017-11-08 15:52:21,0 days 00:00:33.000000000,1
191691,3,1,13,442,2017-11-07 06:48:23,2017-11-07 10:49:16,0 days 04:00:53.000000000,1
103899,2,1,13,477,2017-11-08 01:41:43,2017-11-08 01:45:04,0 days 00:03:21.000000000,1
124033,2,1,19,122,2017-11-09 12:06:01,2017-11-09 14:44:15,0 days 02:38:14.000000000,1
53964,14,1,18,160,2017-11-09 12:42:06,2017-11-09 12:45:08,0 days 00:03:02.000000000,1
74037,12,1,18,105,2017-11-08 10:46:35,2017-11-08 12:57:56,0 days 02:11:21.000000000,1
126461,11,1,19,173,2017-11-09 05:04:18,2017-11-09 07:22:03,0 days 02:17:45.000000000,1
108858,3,1,19,19,2017-11-08 05:54:42,2017-11-08 05:55:00,0 days 00:00:18.000000000,1
206466,18,1,20,121,2017-11-08 16:00:31,2017-11-08 16:05:09,0 days 00:04:38.000000000,1
52608,32,1,19,21,2017-11-09 13:50:57,2017-11-09 13:59:51,0 days 00:08:54.000000000,1
23370,3,1,18,280,2017-11-08 14:41:44,2017-11-08 14:44:48,0 days 00:03:04.000000000,1
12957,2,1,3,212,2017-11-09 03:00:59,2017-11-09 09:43:34,0 days 06:42:35.000000000,1
108858,9,1,47,244,2017-11-07 22:30:31,2017-11-07 22:33:00,0 days 00:02:29.000000000,1
64543,3,1,16,280,2017-11-07 11:22:39,2017-11-07 14:38:45,0 days 03:16:06.000000000,1
93057,11,1,18,319,2017-11-09 04:52:05,2017-11-09 05:06:14,0 days 00:14:09.000000000,1
4405,15,1,13,130,2017-11-08 10:04:42,2017-11-08 10:05:52,0 days 00:01:10.000000000,1
37490,15,2,9,3,2017-11-09 11:42:18,2017-11-09 12:07:11,0 days 00:24:53.000000000,1
101692,12,1,46,178,2017-11-06 16:48:20,2017-11-06 16:48:29,0 days 00:00:09.000000000,1
114009,18,1,25,107,2017-11-08 05:50:57,2017-11-08 05:55:15,0 days 00:04:18.000000000,1
115445,3,1,1,137,2017-11-09 09:13:14,2017-11-09 09:14:54,0 days 00:01:40.000000000,1
68490,3,1,58,280,2017-11-07 14:59:25,2017-11-07 15:03:34,0 days 00:04:09.000000000,1
109538,3,1,17,280,2017-11-08 08:28:12,2017-11-08 08:29:13,0 days 00:01:01.000000000,1
73516,3,1,19,153,2017-11-08 04:13:11,2017-11-08 04:36:13,0 days 00:23:02.000000000,1
7318,5,1,32,377,2017-11-09 13:55:50,2017-11-09 15:13:33,0 days 01:17:43.000000000,1
109734,12,1,19,178,2017-11-08 06:53:30,2017-11-08 12:25:45,0 days 05:32:15.000000000,1
91574,3,1,13,280,2017-11-08 06:27:59,2017-11-08 06:28:03,0 days 00:00:04.000000000,1
73516,15,1,15,480,2017-11-07 16:24:28,2017-11-08 03:39:51,0 days 11:15:23.000000000,1
80634,9,1,13,107,2017-11-07 07:59:12,2017-11-07 08:00:28,0 days 00:01:16.000000000,1
85336,17,1,10,280,2017-11-08 10:57:23,2017-11-08 11:28:35,0 days 00:31:12.000000000,1
11947,15,1,13,3,2017-11-09 01:32:49,2017-11-09 01:37:34,0 days 00:04:45.000000000,1
79719,12,1,13,245,2017-11-08 00:13:52,2017-11-08 07:10:25,0 days 06:56:33.000000000,1
268094,9,1,19,442,2017-11-08 02:30:49,2017-11-08 02:33:36,0 days 00:02:47.000000000,1
68201,45,1,19,411,2017-11-07 08:06:18,2017-11-07 08:12:46,0 days 00:06:28.000000000,1
59395,64,1,22,459,2017-11-07 11:03:26,2017-11-07 11:06:21,0 days 00:02:55.000000000,1
41232,14,1,10,401,2017-11-08 03:20:03,2017-11-08 03:25:00,0 days 00:04:57.000000000,1
2178,9,1,10,445,2017-11-07 01:21:36,2017-11-07 02:33:01,0 days 01:11:25.000000000,1
108223,9,1,10,127,2017-11-08 08:25:15,2017-11-08 08:27:46,0 days 00:02:31.000000000,1
154457,3,1,17,409,2017-11-07 02:26:59,2017-11-07 03:37:49,0 days 01:10:50.000000000,1
184503,6,1,14,459,2017-11-08 01:09:09,2017-11-08 03:20:02,0 days 02:10:53.000000000,1
110373,13,1,3,477,2017-11-09 11:07:52,2017-11-09 13:30:02,0 days 02:22:10.000000000,1
63229,3,1,18,489,2017-11-08 08:44:11,2017-11-08 08:44:38,0 days 00:00:27.000000000,1
147957,15,1,25,265,2017-11-06 22:38:43,2017-11-06 22:41:08,0 days 00:02:25.000000000,1
9704,64,1,23,459,2017-11-07 09:25:56,2017-11-07 09:35:42,0 days 00:09:46.000000000,1
110325,18,1,13,449,2017-11-07 11:27:08,2017-11-07 12:36:04,0 days 01:08:56.000000000,1
84329,14,1,13,480,2017-11-07 13:31:47,2017-11-07 13:32:23,0 days 00:00:36.000000000,1
